STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-GRDD-BASE40,Completeness Flag,DLY-HTDD-BASE40,Completeness Flag,DLY-PRCP-25PCTL,Completeness Flag,DLY-TAVG-NORMAL,Completeness Flag
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100730,33,R,0,R,5,C,731,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100731,33,R,0,R,5,C,730,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100801,33,R,0,R,5,C,729,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100802,33,R,0,R,5,C,728,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100803,33,R,0,R,5,C,726,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100804,32,R,0,R,5,C,725,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100805,32,R,0,R,5,C,723,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100806,32,R,0,R,5,C,722,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100807,32,R,0,R,5,C,720,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100808,32,R,0,R,5,C,718,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100809,32,R,0,R,5,C,717,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100810,32,R,0,R,5,C,715,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100811,31,R,0,R,5,C,714,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100812,31,R,0,R,5,C,712,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100813,31,R,0,R,5,C,710,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100814,31,R,0,R,5,C,708,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100815,31,R,0,R,5,C,707,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100816,30,R,0,R,5,C,705,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100817,30,R,0,R,5,C,703,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100818,30,R,0,R,5,C,701,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100819,30,R,0,R,5,C,699,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100820,30,R,0,R,5,C,697,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100821,30,R,0,R,5,C,695,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100822,29,R,0,R,5,C,693,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100823,29,R,0,R,5,C,691,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100824,29,R,0,R,5,C,689,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100825,29,R,0,R,5,C,687,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100826,28,R,0,R,5,C,685,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100827,28,R,0,R,5,C,683,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100828,28,R,0,R,5,C,680,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100829,28,R,0,R,5,S,678,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100830,27,R,0,R,5,S,675,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100831,27,R,0,R,5,S,673,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100901,27,R,0,R,5,S,670,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100902,27,R,0,R,5,S,667,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100903,26,R,0,R,5,S,664,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100904,26,R,0,R,5,S,661,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100905,26,R,0,R,5,S,658,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100906,25,R,0,R,5,S,655,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100907,25,R,0,R,5,S,651,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100908,25,R,0,R,5,S,648,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100909,24,R,0,R,5,S,644,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100910,24,R,0,R,5,S,641,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100911,24,R,0,R,5,S,637,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100912,23,R,-7777,R,5,S,633,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100913,23,R,-7777,R,5,S,629,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100914,23,R,-7777,R,5,S,625,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100915,22,R,-7777,R,4,S,621,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100916,22,R,-7777,R,4,S,617,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100917,21,R,-7777,R,4,S,613,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100918,21,R,-7777,R,4,S,609,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100919,20,R,-7777,R,4,S,604,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100920,20,R,-7777,R,4,S,600,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100921,20,R,-7777,R,4,S,596,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100922,19,R,-7777,R,4,S,591,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100923,19,R,-7777,R,4,S,587,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100924,18,R,-7777,R,4,S,583,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100925,18,R,-7777,R,4,S,578,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100926,17,R,-7777,R,4,S,574,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100927,17,R,-7777,R,4,S,570,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100928,17,R,-7777,R,4,S,565,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100929,16,R,-7777,R,4,S,561,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20100930,16,R,-7777,R,4,S,557,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101001,15,R,-7777,R,4,S,553,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101002,15,R,-7777,R,4,S,549,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101003,15,R,-7777,R,4,S,545,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101004,14,R,-7777,R,4,C,541,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101005,14,R,-7777,R,4,C,537,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101006,14,R,-7777,R,5,C,533,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101007,13,R,-7777,R,5,C,529,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101008,13,R,-7777,R,5,C,526,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101009,13,R,-7777,R,5,C,522,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101010,12,R,1,R,5,C,519,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101011,12,R,1,R,5,C,515,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101012,12,R,1,R,5,C,512,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101013,12,R,1,R,5,C,509,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101014,11,R,1,R,5,C,506,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101015,11,R,1,R,5,C,503,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101016,11,R,1,R,5,C,500,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101017,10,R,1,R,5,C,497,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101018,10,R,1,R,5,C,494,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101019,10,R,1,R,5,C,491,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101020,10,R,1,R,5,C,488,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101021,9,R,1,R,5,C,485,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101022,9,R,1,R,5,C,482,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101023,9,R,1,R,5,C,480,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101024,9,R,1,R,5,C,477,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101025,9,R,1,R,5,C,474,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101026,9,R,2,R,6,C,471,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101027,8,R,2,R,6,S,468,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101028,8,R,2,R,6,S,465,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101029,8,R,2,R,6,S,463,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101030,8,R,2,R,6,S,460,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101031,8,R,2,R,6,S,457,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101101,7,R,2,R,6,S,453,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101102,7,R,2,R,6,S,450,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101103,7,R,2,R,6,S,447,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101104,7,R,2,R,6,S,444,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101105,7,R,3,R,6,S,440,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101106,6,R,3,R,6,S,437,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101107,6,R,3,R,6,S,433,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101108,6,R,3,R,6,S,429,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101109,6,R,3,R,6,S,426,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101110,5,R,3,R,6,S,422,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101111,5,R,4,R,6,S,418,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101112,5,R,4,R,6,S,414,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101113,5,R,4,R,6,S,410,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101114,4,R,4,R,6,S,406,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101115,4,R,4,R,6,S,401,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101116,4,R,4,R,6,S,397,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101117,4,R,5,R,6,S,393,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101118,4,R,5,R,7,S,389,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101119,3,R,5,R,7,S,385,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101120,3,R,5,R,7,S,380,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101121,3,R,5,R,7,S,376,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101122,3,R,5,R,7,S,372,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101123,2,R,6,R,6,S,368,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101124,2,R,6,R,6,S,364,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101125,2,R,6,R,6,S,360,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101126,2,R,6,R,6,S,356,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101127,2,R,7,R,6,S,352,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101128,2,R,7,R,6,S,348,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101129,2,R,7,R,6,S,345,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101130,2,R,7,R,6,S,341,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101201,1,R,8,R,6,S,338,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101202,1,R,8,R,6,S,335,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101203,1,R,8,R,6,S,332,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101204,1,R,8,R,6,S,329,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101205,1,R,9,R,6,S,327,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101206,1,R,9,R,6,S,324,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101207,1,R,9,R,6,C,322,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101208,1,R,9,R,5,C,320,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101209,1,R,9,R,5,C,318,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101210,1,R,9,R,5,C,317,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101211,1,R,9,R,5,C,315,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101212,1,R,9,R,5,C,314,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101213,1,R,9,R,5,C,313,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101214,1,R,10,R,5,C,312,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101215,1,R,10,R,5,C,312,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101216,1,R,10,R,5,C,312,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101217,1,R,10,R,5,C,311,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101218,1,R,10,R,5,C,311,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101219,1,R,10,R,5,C,312,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101220,1,R,10,R,5,C,312,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101221,1,R,10,R,5,C,312,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101222,1,R,10,R,5,C,313,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101223,1,R,10,R,5,C,314,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101224,1,R,9,R,5,C,315,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101225,1,R,9,R,5,C,316,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101226,1,R,9,R,4,C,317,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101227,1,R,9,R,4,S,318,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101228,1,R,9,R,4,S,319,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101229,1,R,9,R,4,S,320,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101230,1,R,9,R,4,S,321,R
GHCND:USC00056816,RALSTON RESERVOIR CO US,1798.3,39.8297,-105.2352,20101231,1,R,9,R,4,S,323,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100101,-7777,R,16,R,1,P,239,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100102,-7777,R,16,R,1,P,240,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100103,-7777,R,16,R,1,P,241,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100104,-7777,R,16,R,1,P,242,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100105,-7777,R,16,R,1,P,243,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100106,-7777,R,16,R,1,P,244,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100107,-7777,R,16,R,1,P,245,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100108,-7777,R,16,R,1,P,246,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100109,-7777,R,15,R,1,P,247,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100110,-7777,R,15,R,1,P,247,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100111,-7777,R,15,R,1,P,248,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100112,-7777,R,15,R,1,P,248,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100113,-7777,R,15,R,1,P,248,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100114,-7777,R,15,R,1,P,248,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100115,-7777,R,15,R,1,P,248,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100116,-7777,R,15,R,1,P,248,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100117,-7777,R,15,R,1,P,248,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100118,-7777,R,15,R,1,P,247,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100119,-7777,R,15,R,1,P,247,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100120,-7777,R,15,R,1,P,246,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100121,-7777,R,16,R,1,P,246,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100122,-7777,R,16,R,1,P,245,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100123,-7777,R,16,R,1,P,244,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100124,-7777,R,16,R,1,P,243,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100125,-7777,R,16,R,1,P,242,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100126,-7777,R,16,R,1,P,241,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100127,-7777,R,16,R,1,P,240,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100128,-7777,R,16,R,1,P,239,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100129,-7777,R,16,R,1,P,238,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100130,-7777,R,16,R,1,P,238,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100131,-7777,R,16,R,1,P,237,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100201,-7777,R,16,R,1,P,236,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100202,-7777,R,17,R,1,P,235,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100203,-7777,R,17,R,2,P,234,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100204,-7777,R,17,R,2,P,234,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100205,-7777,R,17,R,2,P,233,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100206,-7777,R,17,R,2,P,233,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100207,-7777,R,17,R,2,P,232,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100208,-7777,R,17,R,2,P,232,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100209,-7777,R,17,R,2,P,232,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100210,-7777,R,17,R,2,P,232,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100211,-7777,R,17,R,2,P,232,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100212,-7777,R,17,R,2,P,233,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100213,-7777,R,17,R,2,P,233,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100214,-7777,R,17,R,2,P,234,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100215,-7777,R,17,R,2,P,235,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100216,-7777,R,16,R,2,P,236,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100217,-7777,R,16,R,2,P,237,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100218,-7777,R,16,R,2,P,238,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100219,-7777,R,16,R,2,P,240,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100220,-7777,R,16,R,2,P,241,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100221,-7777,R,16,R,2,P,243,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100222,-7777,R,16,R,2,P,245,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100223,-7777,R,15,R,2,P,247,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100224,-7777,R,15,R,2,P,249,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100225,-7777,R,15,R,2,P,251,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100226,-7777,R,15,R,2,P,253,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100227,-7777,R,15,R,2,P,256,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100228,-7777,R,14,R,2,P,258,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100301,-7777,R,14,R,2,P,261,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100302,-7777,R,14,R,2,P,264,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100303,-7777,R,14,R,2,P,266,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100304,-7777,R,13,R,2,P,269,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100305,-7777,R,13,R,2,P,272,R
GHCND:USC00051681,COAL CREEK CANYON CO US,2728,39.8958,-105.3847,20100306,-7777,R,13,R,3,P,274,R
